Well_ID,X,Y,Z,facies,phi,phi_imp,phi_was_imputed,perm,perm_imp,perm_was_imputed,AI,AI_imp,AI_was_imputed
15,84,58,23,6.0,0.039889842,0.039889842,False,3.496562091,3.496562091,False,8451450.0,8451450.0,False
15,84,58,24,5.0,0.079366909,0.079366909,False,,28.18674689942764,True,7238514.5,7238514.5,False
15,84,58,25,5.0,0.07862392,0.07862392,False,26.89798731,26.89798731,False,7251100.5,7251100.5,False
15,84,58,26,5.0,0.078254702,0.078254702,False,26.51927943,26.51927943,False,7259025.0,7259025.0,False
15,84,58,27,2.0,0.251403908,0.251403908,False,932.8970115,932.8970115,False,4361681.0,4361681.0,False
15,84,58,28,2.0,0.251461926,0.251461926,False,933.572103,933.572103,False,4370957.5,4370957.5,False
15,84,58,29,2.0,,0.273423819575,True,953.8231508,953.8231508,False,4361017.0,4361017.0,False
15,84,58,30,2.0,0.25658168,0.25658168,False,994.5248564,994.5248564,False,4331359.0,4331359.0,False
15,84,58,31,2.0,0.261503388,0.261503388,False,1055.741803,1055.741803,False,4283707.5,4283707.5,False
15,84,58,32,2.0,0.267694356,0.267694356,False,1136.510349,1136.510349,False,4221451.0,4221451.0,False
15,84,58,33,2.0,0.27479917,0.27479917,False,1234.550548,1234.550548,False,,4027101.7441860465,True
15,84,58,34,2.0,0.282400441,0.282400441,False,1346.024542,1346.024542,False,4071746.25,4071746.25,False
15,84,58,35,2.0,0.290057068,0.290057068,False,1465.482656,1465.482656,False,3994621.0,3994621.0,False
15,84,58,36,2.0,0.297342408,0.297342408,False,1586.115816,1586.115816,False,3922441.5,3922441.5,False
15,84,58,37,2.0,0.303878516,0.303878516,False,1700.358558,1700.358558,False,3858969.0,3858969.0,False
15,84,58,38,2.0,,0.2969837923695652,True,1800.777773,1800.777773,False,3806760.25,3806760.25,False
15,84,58,39,2.0,0.313590089,0.313590089,False,1881.075666,1881.075666,False,3767216.5,3767216.5,False
16,30,100,19,4.0,0.183748528,0.183748528,False,353.1432138,353.1432138,False,5636678.0,5636678.0,False
16,30,100,20,4.0,0.184255481,0.184255481,False,356.1429663,356.1429663,False,5630443.0,5630443.0,False
16,30,100,21,4.0,0.18437139,0.18437139,False,356.8312812,356.8312812,False,5618883.0,5618883.0,False
16,30,100,22,4.0,0.18408814,0.18408814,False,355.1508378,355.1508378,False,5601814.0,5601814.0,False
16,30,100,23,4.0,0.183421456,0.183421456,False,351.217136,351.217136,False,5597409.0,5597409.0,False
16,30,100,24,3.0,0.142416683,0.142416683,False,162.1602603,162.1602603,False,6919049.5,6919049.5,False
16,30,100,25,3.0,0.141151618,0.141151618,False,157.8194109,157.8194109,False,6961652.0,6961652.0,False
16,30,100,26,3.0,0.139735607,0.139735607,False,153.0551267,153.0551267,False,6976036.0,6976036.0,False
16,30,100,27,3.0,0.138304513,0.138304513,False,148.340409,148.340409,False,6951308.5,6951308.5,False
16,30,100,28,2.0,0.252162093,0.252162093,False,941.746607,941.746607,False,4283379.0,4283379.0,False
16,30,100,29,2.0,,0.273423819575,True,913.0402838,913.0402838,False,4308438.0,4308438.0,False
16,30,100,30,2.0,0.247943713,0.247943713,False,893.2574471,893.2574471,False,4328720.5,4328720.5,False
16,30,100,31,2.0,0.24714138,0.24714138,False,,1289.1323716103925,True,4342103.5,4342103.5,False
16,30,100,32,2.0,0.247407066,0.247407066,False,887.2186267,887.2186267,False,4346901.5,4346901.5,False
16,30,100,33,2.0,0.248782578,0.248782578,False,902.7554097,902.7554097,False,4342092.5,4342092.5,False
16,30,100,34,2.0,0.251212384,0.251212384,False,930.6709044,930.6709044,False,4327444.5,4327444.5,False
16,30,100,36,2.0,0.258555139,0.258555139,False,1018.758173,1018.758173,False,4272288.5,4272288.5,False
16,30,100,37,2.0,0.262954612,0.262954612,False,1074.293846,1074.293846,False,4235788.0,4235788.0,False
16,30,100,38,2.0,0.267438558,0.267438558,False,1133.088372,1133.088372,False,4196999.5,4196999.5,False
16,30,100,39,2.0,0.271711867,0.271711867,False,1191.232553,1191.232553,False,4158814.75,4158814.75,False
17,75,146,19,6.0,0.026639729,0.026639729,False,1.040543939,1.040543939,False,8794379.0,8794379.0,False
17,75,146,21,2.0,0.23472726,0.23472726,False,752.7764056,752.7764056,False,4498086.0,4498086.0,False
17,75,146,22,2.0,0.236515609,0.236515609,False,770.8011393,770.8011393,False,4490579.0,4490579.0,False
17,75,146,24,2.0,,0.26834248541666667,True,825.0570186,825.0570186,False,4453640.5,4453640.5,False
17,75,146,25,2.0,0.245223498,0.245223498,False,862.9452839,862.9452839,False,4422116.5,4422116.5,False
17,75,146,26,2.0,0.249335805,0.249335805,False,909.0583198,909.0583198,False,4382307.5,4382307.5,False
17,75,146,27,2.0,0.254037437,0.254037437,False,963.8918804,963.8918804,False,4335709.0,4335709.0,False
17,75,146,28,2.0,,0.2705315834736842,True,1027.429959,1027.429959,False,4284533.0,4284533.0,False
17,75,146,30,2.0,0.270645091,0.270645091,False,1176.521799,1176.521799,False,4178589.5,4178589.5,False
17,75,146,31,2.0,,0.27769558434883723,True,1257.491156,1257.491156,False,4128257.0,4128257.0,False
17,75,146,32,2.0,0.28186825,0.28186825,False,1337.992404,1337.992404,False,4081839.25,4081839.25,False
17,75,146,33,2.0,0.286787339,0.286787339,False,1413.568267,1413.568267,False,4040408.5,4040408.5,False
17,75,146,34,2.0,0.290935658,0.290935658,False,1479.664673,1479.664673,False,4004842.25,4004842.25,False
17,75,146,37,2.0,0.297450047,0.297450047,False,1587.950492,1587.950492,False,3939634.25,3939634.25,False
17,75,146,38,2.0,0.297602064,0.297602064,False,1590.544237,1590.544237,False,3933153.75,3933153.75,False
18,47,25,19,3.0,0.162770468,0.162770468,False,243.6413484,243.6413484,False,6319589.0,6319589.0,False
18,47,25,20,3.0,0.164770974,0.164770974,False,252.9057461,252.9057461,False,6316932.0,6316932.0,False
18,47,25,22,2.0,0.308172189,0.308172189,False,1778.607381,1778.607381,False,3896505.25,3896505.25,False
18,47,25,23,2.0,0.308848436,0.308848436,False,1791.167727,1791.167727,False,3891890.25,3891890.25,False
18,47,25,24,2.0,0.309031667,0.309031667,False,1794.582161,1794.582161,False,3890377.5,3890377.5,False
18,47,25,25,2.0,0.30890756,0.30890756,False,1792.268955,1792.268955,False,3890641.5,3890641.5,False
18,47,25,26,2.0,0.308704782,0.308704782,False,1788.494135,1788.494135,False,3890848.75,3890848.75,False
18,47,25,27,2.0,0.308661297,0.308661297,False,1787.685396,1787.685396,False,3888970.0,3888970.0,False
18,47,25,28,2.0,0.308988329,0.308988329,False,1793.774143,1793.774143,False,3883095.0,3883095.0,False
18,47,25,29,2.0,0.309837577,0.309837577,False,1809.656716,1809.656716,False,3871720.25,3871720.25,False
18,47,25,31,2.0,0.313277684,0.313277684,False,1875.052109,1875.052109,False,3829774.5,3829774.5,False
18,47,25,32,2.0,0.315717797,0.315717797,False,1922.480252,1922.480252,False,3799928.75,3799928.75,False
18,47,25,33,2.0,0.318396676,0.318396676,False,1975.561104,1975.561104,False,3766233.75,3766233.75,False
18,47,25,34,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3740142.75,3740142.75,False
18,47,25,35,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3727199.75,3727199.75,False
18,47,25,36,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3715940.25,3715940.25,False
18,47,25,37,2.0,,0.2966782099795918,True,2007.843137,2007.843137,False,3707794.5,3707794.5,False
18,47,25,38,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3703544.0,3703544.0,False
18,47,25,39,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3703233.25,3703233.25,False
19,63,170,19,2.0,0.238945631,0.238945631,False,795.7782006,795.7782006,False,4383275.0,4383275.0,False
19,63,170,21,2.0,0.241361733,0.241361733,False,821.1733353,821.1733353,False,4370193.0,4370193.0,False
19,63,170,22,2.0,0.243336266,0.243336266,False,,1205.2380196411434,True,4359858.5,4359858.5,False
19,63,170,23,2.0,0.245883865,0.245883865,False,870.2358888,870.2358888,False,4345847.0,4345847.0,False
19,63,170,24,2.0,0.249088353,0.249088353,False,906.2352545,906.2352545,False,4326234.5,4326234.5,False
19,63,170,25,2.0,0.253049175,0.253049175,False,952.1762458,952.1762458,False,4298860.5,4298860.5,False
19,63,170,26,2.0,0.257854921,0.257854921,False,1010.112158,1010.112158,False,4262108.0,4262108.0,False
19,63,170,27,2.0,0.26354974,0.26354974,False,1081.968718,1081.968718,False,4215502.0,4215502.0,False
19,63,170,28,2.0,0.270100068,0.270100068,False,1169.056514,1169.056514,False,4159860.5,4159860.5,False
19,63,170,29,2.0,0.277369686,0.277369686,False,1271.472267,1271.472267,False,4097247.0,4097247.0,False
19,63,170,30,2.0,0.285110003,0.285110003,False,1387.460182,1387.460182,False,4030717.25,4030717.25,False
19,63,170,31,2.0,,0.27769558434883723,True,1512.880256,1512.880256,False,3964092.0,3964092.0,False
19,63,170,32,2.0,0.300524355,0.300524355,False,1641.007724,1641.007724,False,3901529.25,3901529.25,False
19,63,170,33,2.0,0.307321908,0.307321908,False,1762.906431,1762.906431,False,3846961.75,3846961.75,False
19,63,170,34,2.0,0.312937793,0.312937793,False,1868.514739,1868.514739,False,3803652.5,3803652.5,False
19,63,170,35,2.0,0.317029652,0.317029652,False,1948.340867,1948.340867,False,3773805.75,3773805.75,False
19,63,170,36,2.0,0.319382646,0.319382646,False,1995.36728,1995.36728,False,3758349.5,3758349.5,False
19,63,170,39,2.0,0.316203613,0.316203613,False,1932.027442,1932.027442,False,3790479.5,3790479.5,False
20,24,73,19,4.0,0.196017805,0.196017805,False,430.7895693,430.7895693,False,5887416.0,5887416.0,False
20,24,73,20,4.0,0.196956324,0.196956324,False,437.1746896,437.1746896,False,5867791.0,5867791.0,False
20,24,73,22,4.0,0.196751787,0.196751787,False,435.7775932,435.7775932,False,,5890604.25,True
20,24,73,23,3.0,0.155591129,0.155591129,False,212.3049895,212.3049895,False,6218214.0,6218214.0,False
20,24,73,24,3.0,0.153790252,0.153790252,False,204.901068,204.901068,False,6240556.5,6240556.5,False
20,24,73,25,3.0,0.151457641,0.151457641,False,195.5756413,195.5756413,False,6273958.0,6273958.0,False
20,24,73,26,3.0,0.148744998,0.148744998,False,185.1000313,185.1000313,False,6317647.5,6317647.5,False
20,24,73,27,2.0,0.267690628,0.267690628,False,1136.460424,1136.460424,False,4164319.25,4164319.25,False
20,24,73,28,2.0,0.262056953,0.262056953,False,1062.791204,1062.791204,False,4228791.0,4228791.0,False
20,24,73,29,2.0,0.256810288,0.256810288,False,997.3108076,997.3108076,False,4290429.5,4290429.5,False
20,24,73,30,2.0,0.252294271,0.252294271,False,943.2954832,943.2954832,False,4343455.0,4343455.0,False
20,24,73,31,2.0,0.248805097,0.248805097,False,903.0113577,903.0113577,False,4383059.0,4383059.0,False
20,24,73,32,2.0,0.24656365,0.24656365,False,,1361.1599779006835,True,4406167.5,4406167.5,False
20,24,73,33,2.0,0.245693841,0.245693841,False,868.1335245,868.1335245,False,4411642.5,4411642.5,False
20,24,73,34,2.0,0.24621059,0.24621059,False,873.859084,873.859084,False,4400300.0,4400300.0,False
20,24,73,35,2.0,,0.2935673771111111,True,894.11651,894.11651,False,4374788.0,4374788.0,False
20,24,73,36,2.0,0.250931232,0.250931232,False,927.4098856,927.4098856,False,4339055.0,4339055.0,False
20,24,73,37,2.0,0.25468187,0.25468187,False,971.5864983,971.5864983,False,4297590.0,4297590.0,False
20,24,73,38,2.0,0.258967969,0.258967969,False,1023.880285,1023.880285,False,4254659.5,4254659.5,False
20,24,73,39,2.0,0.26347952,0.26347952,False,1081.061109,1081.061109,False,4213884.5,4213884.5,False
21,70,192,19,2.0,0.266370928,0.266370928,False,1118.885625,1118.885625,False,4123833.75,4123833.75,False
21,70,192,21,2.0,0.26771639,0.26771639,False,1136.805455,1136.805455,False,4112673.25,4112673.25,False
21,70,192,22,2.0,0.268521365,0.268521365,False,1147.624457,1147.624457,False,4108557.75,4108557.75,False
21,70,192,24,2.0,0.271155431,0.271155431,False,1183.54297,1183.54297,False,4094632.75,4094632.75,False
21,70,192,26,2.0,0.276568312,0.276568312,False,1259.87762,1259.87762,False,4059031.25,4059031.25,False
21,70,192,27,2.0,0.280754469,0.280754469,False,1321.294637,1321.294637,False,4029847.0,4029847.0,False
21,70,192,28,2.0,0.285989732,0.285989732,False,1401.109426,1401.109426,False,3993429.75,3993429.75,False
21,70,192,29,2.0,0.292156288,0.292156288,False,1499.532838,1499.532838,False,3951230.0,3951230.0,False
21,70,192,30,2.0,0.298993043,0.298993043,False,1614.42095,1614.42095,False,3905189.25,3905189.25,False
21,70,192,31,2.0,0.306113352,0.306113352,False,1740.764841,1740.764841,False,3857480.25,3857480.25,False
21,70,192,32,2.0,0.31304528,0.31304528,False,1870.580292,1870.580292,False,3810599.5,3810599.5,False
21,70,192,33,2.0,0.31928873,0.31928873,False,,1387.9378648512711,True,3767502.25,3767502.25,False
21,70,192,34,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3767110.25,3767110.25,False
21,70,192,35,2.0,0.32,0.32,False,,1511.8947631711417,True,3769544.0,3769544.0,False
21,70,192,36,2.0,0.32,0.32,False,2007.843137,2007.843137,False,,3964926.804347826,True
21,70,192,37,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3767022.75,3767022.75,False
21,70,192,39,2.0,,0.29650446178571427,True,2007.843137,2007.843137,False,3757544.25,3757544.25,False
22,57,43,19,3.0,0.162998102,0.162998102,False,244.6836142,244.6836142,False,6565577.5,6565577.5,False
22,57,43,20,3.0,,0.14289856083333333,True,246.7039801,246.7039801,False,6478677.5,6478677.5,False
22,57,43,21,2.0,0.301763212,0.301763212,False,1662.749583,1662.749583,False,3904074.5,3904074.5,False
22,57,43,22,2.0,0.299966522,0.299966522,False,1631.285877,1631.285877,False,3912791.5,3912791.5,False
22,57,43,24,2.0,0.294604053,0.294604053,False,,1116.4051096483565,True,3943726.0,3943726.0,False
22,57,43,25,2.0,0.29157334,0.29157334,False,,1130.3690069546362,True,3962929.5,3962929.5,False
22,57,43,26,2.0,0.288738089,0.288738089,False,1444.377467,1444.377467,False,3981388.0,3981388.0,False
22,57,43,27,2.0,0.286422779,0.286422779,False,1407.863829,1407.863829,False,3996212.75,3996212.75,False
22,57,43,28,2.0,0.284910676,0.284910676,False,1384.380997,1384.380997,False,4004741.75,4004741.75,False
22,57,43,29,2.0,0.284411062,0.284411062,False,1376.684697,1376.684697,False,4004938.75,4004938.75,False
22,57,43,30,2.0,0.28503457,0.28503457,False,1386.294317,1386.294317,False,3995718.0,3995718.0,False
22,57,43,31,2.0,0.286779856,0.286779856,False,1413.451018,1413.451018,False,,4097350.880952381,True
22,57,43,32,2.0,0.289533299,0.289533299,False,1457.075163,1457.075163,False,3950196.0,3950196.0,False
22,57,43,33,2.0,0.293081748,0.293081748,False,1514.725138,1514.725138,False,3917151.25,3917151.25,False
22,57,43,34,2.0,0.297136648,0.297136648,False,1582.612971,1582.612971,False,3880847.5,3880847.5,False
22,57,43,35,2.0,0.301366424,0.301366424,False,1655.763226,1655.763226,False,3844613.25,3844613.25,False
22,57,43,36,2.0,0.30543307,0.30543307,False,1728.391608,1728.391608,False,3811857.5,3811857.5,False
22,57,43,37,2.0,0.30902848,0.30902848,False,,1548.2566141084865,True,3785617.5,3785617.5,False
22,57,43,38,2.0,0.311906295,0.311906295,False,1848.777757,1848.777757,False,3768177.25,3768177.25,False
22,57,43,39,2.0,0.313905784,0.313905784,False,1887.177121,1887.177121,False,3760638.75,3760638.75,False
23,81,155,20,5.0,0.066140209,0.066140209,False,15.98318729,15.98318729,False,7440942.5,7440942.5,False
23,81,155,21,5.0,0.067276616,0.067276616,False,16.82384454,16.82384454,False,7422995.0,7422995.0,False
23,81,155,23,5.0,0.070242782,0.070242782,False,19.15649001,19.15649001,False,7376591.5,7376591.5,False
23,81,155,24,5.0,0.072147742,0.072147742,False,20.76335109,20.76335109,False,7346930.5,7346930.5,False
23,81,155,25,2.0,0.24501399,0.24501399,False,860.6413354,860.6413354,False,4412307.5,4412307.5,False
23,81,155,26,2.0,0.249564882,0.249564882,False,,1134.6870675285227,True,4368447.5,4368447.5,False
23,81,155,27,2.0,0.254900952,0.254900952,False,974.2122958,974.2122958,False,4317662.0,4317662.0,False
23,81,155,28,2.0,0.260904448,0.260904448,False,1048.152262,1048.152262,False,4262091.0,4262091.0,False
23,81,155,29,2.0,0.267374478,0.267374478,False,1132.232298,1132.232298,False,,4157043.2317073173,True
23,81,155,30,2.0,0.274035209,0.274035209,False,1223.727722,1223.727722,False,4146808.0,4146808.0,False
23,81,155,31,2.0,0.280557604,0.280557604,False,1318.358959,1318.358959,False,4091957.25,4091957.25,False
23,81,155,32,2.0,0.286592408,0.286592408,False,1410.51602,1410.51602,False,4041793.75,4041793.75,False
23,81,155,33,2.0,0.291809595,0.291809595,False,1493.870147,1493.870147,False,3998091.5,3998091.5,False
23,81,155,35,2.0,0.298797661,0.298797661,False,1611.051473,1611.051473,False,3935689.75,3935689.75,False
23,81,155,36,2.0,0.300321377,0.300321377,False,1637.465357,1637.465357,False,3918711.0,3918711.0,False
23,81,155,37,2.0,0.300558297,0.300558297,False,1641.600623,1641.600623,False,3911590.75,3911590.75,False
23,81,155,39,2.0,0.297868339,0.297868339,False,1595.094901,1595.094901,False,3925233.25,3925233.25,False
24,36,118,19,4.0,,0.18221681008333335,True,295.6350725,295.6350725,False,6234999.0,6234999.0,False
24,36,118,20,4.0,0.174143203,0.174143203,False,299.5411268,299.5411268,False,6005189.5,6005189.5,False
24,36,118,21,4.0,0.174823011,0.174823011,False,303.1369819,303.1369819,False,5823406.0,5823406.0,False
24,36,118,22,3.0,0.135429795,0.135429795,False,139.1697368,139.1697368,False,7165227.5,7165227.5,False
24,36,118,24,3.0,0.136434152,0.136434152,False,142.3286216,142.3286216,False,7153608.0,7153608.0,False
24,36,118,25,3.0,0.136876884,0.136876884,False,143.7364226,143.7364226,False,7142595.0,7142595.0,False
24,36,118,26,3.0,0.137342634,0.137342634,False,145.2275979,145.2275979,False,7136849.0,7136849.0,False
24,36,118,27,2.0,0.25445968,0.25445968,False,968.928608,968.928608,False,4336666.5,4336666.5,False
24,36,118,28,2.0,0.25485747,0.25485747,False,,1154.6475193648264,True,4335215.0,4335215.0,False
24,36,118,29,2.0,0.255671329,0.255671329,False,983.4857004,983.4857004,False,4330326.5,4330326.5,False
24,36,118,30,2.0,0.25701278,0.25701278,False,999.7831416,999.7831416,False,4320384.5,4320384.5,False
24,36,118,31,2.0,,0.27769558434883723,True,1023.702233,1023.702233,False,4304051.0,4304051.0,False
24,36,118,32,2.0,0.2615095,0.2615095,False,1055.819463,1055.819463,False,4280601.5,4280601.5,False
24,36,118,33,2.0,0.264629646,0.264629646,False,1095.995324,1095.995324,False,4250185.0,4250185.0,False
24,36,118,34,2.0,0.268195913,0.268195913,False,1143.241489,1143.241489,False,4213834.5,4213834.5,False
24,36,118,35,2.0,0.272031322,0.272031322,False,1195.663374,1195.663374,False,4173384.5,4173384.5,False
24,36,118,36,2.0,0.275917722,0.275917722,False,1250.520715,1250.520715,False,4131311.0,4131311.0,False
24,36,118,37,2.0,0.279619852,0.279619852,False,1304.439638,1304.439638,False,4090499.75,4090499.75,False
24,36,118,38,2.0,0.28291196,0.28291196,False,1353.777465,1353.777465,False,4053904.75,4053904.75,False
24,36,118,39,2.0,0.28560274,0.28560274,False,1395.093219,1395.093219,False,4024070.0,4024070.0,False
25,59,97,19,4.0,0.182737207,0.182737207,False,347.2111373,347.2111373,False,,5929900.083333333,True
25,59,97,20,4.0,0.18303349,0.18303349,False,348.941867,348.941867,False,,5902369.636363637,True
25,59,97,21,3.0,0.143009635,0.143009635,False,164.2225354,164.2225354,False,6387409.0,6387409.0,False
25,59,97,22,3.0,0.142677046,0.142677046,False,163.0636127,163.0636127,False,,6762986.75,True
25,59,97,23,3.0,0.142064019,0.142064019,False,160.9420938,160.9420938,False,6407933.5,6407933.5,False
25,59,97,24,3.0,0.141220633,0.141220633,False,158.0541606,158.0541606,False,6430668.0,6430668.0,False
25,59,97,25,3.0,0.140221896,0.140221896,False,154.680097,154.680097,False,6462142.5,6462142.5,False
25,59,97,26,2.0,0.257389076,0.257389076,False,1004.389135,1004.389135,False,4276972.5,4276972.5,False
25,59,97,27,2.0,0.254929051,0.254929051,False,974.5494298,974.5494298,False,4306183.0,4306183.0,False
25,59,97,28,2.0,0.252811335,0.252811335,False,949.3718796,949.3718796,False,4331297.0,4331297.0,False
25,59,97,29,2.0,0.25127354,0.25127354,False,931.3813136,931.3813136,False,4349994.5,4349994.5,False
25,59,97,30,2.0,0.250538795,0.250538795,False,922.8716752,922.8716752,False,4360190.0,4360190.0,False
25,59,97,31,2.0,0.250791068,0.250791068,False,925.7871866,925.7871866,False,4360130.5,4360130.5,False
25,59,97,32,2.0,0.252151381,0.252151381,False,941.6211631,941.6211631,False,4348556.0,4348556.0,False
25,59,97,33,2.0,0.254658561,0.254658561,False,971.307422,971.307422,False,4324991.0,4324991.0,False
25,59,97,34,2.0,0.258257907,0.258257907,False,1015.081651,1015.081651,False,4289901.5,4289901.5,False
25,59,97,36,2.0,0.268052485,0.268052485,False,1141.313703,1141.313703,False,4191969.5,4191969.5,False
25,59,97,37,2.0,0.273718256,0.273718256,False,1219.257623,1219.257623,False,4134533.75,4134533.75,False
25,59,97,38,2.0,0.279466915,0.279466915,False,1302.179649,1302.179649,False,4075874.75,4075874.75,False
25,59,97,39,2.0,0.284966064,0.284966064,False,,1581.5488100630243,True,4019493.25,4019493.25,False
26,28,166,19,3.0,0.12211396,0.12211396,False,101.6678237,101.6678237,False,6932891.0,6932891.0,False
26,28,166,20,3.0,0.125432589,0.125432589,False,110.2760175,110.2760175,False,6883629.5,6883629.5,False
26,28,166,21,3.0,0.129074206,0.129074206,False,120.2755726,120.2755726,False,6864295.5,6864295.5,False
26,28,166,22,2.0,0.25025136,0.25025136,False,919.5577461,919.5577461,False,4410184.5,4410184.5,False
26,28,166,24,2.0,0.261888683,0.261888683,False,1060.644824,1060.644824,False,4279757.5,4279757.5,False
26,28,166,25,2.0,0.267735197,0.267735197,False,1137.057389,1137.057389,False,4217933.5,4217933.5,False
26,28,166,26,2.0,0.27356667,0.27356667,False,1217.123908,1217.123908,False,4159931.25,4159931.25,False
26,28,166,27,2.0,0.279406802,0.279406802,False,1301.292125,1301.292125,False,4105342.5,4105342.5,False
26,28,166,28,2.0,0.285287523,0.285287523,False,1390.206667,1390.206667,False,4052898.0,4052898.0,False
26,28,166,29,2.0,0.291217968,0.291217968,False,1484.242733,1484.242733,False,4001164.0,4001164.0,False
26,28,166,30,2.0,0.297156839,0.297156839,False,1582.956456,1582.956456,False,3949192.25,3949192.25,False
26,28,166,31,2.0,0.302994518,0.302994518,False,1684.566731,1684.566731,False,3896905.0,3896905.0,False
26,28,166,32,2.0,,0.281753597125,True,1785.606049,1785.606049,False,,4076873.65625,True
26,28,166,33,2.0,0.313580247,0.313580247,False,1880.885685,1880.885685,False,3796036.5,3796036.5,False
26,28,166,34,2.0,0.31781235,0.31781235,False,1963.891872,1963.891872,False,3752010.25,3752010.25,False
26,28,166,35,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3724338.0,3724338.0,False
26,28,166,36,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3715392.5,3715392.5,False
26,28,166,37,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3708449.75,3708449.75,False
26,28,166,38,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3704187.25,3704187.25,False
26,28,166,39,2.0,0.319607483,0.319607483,False,1999.90427,1999.90427,False,3705867.75,3705867.75,False
27,73,32,19,2.0,0.297696554,0.297696554,False,1592.157998,1592.157998,False,3914375.25,3914375.25,False
27,73,32,20,2.0,0.296910259,0.296910259,False,1578.76546,1578.76546,False,3912369.75,3912369.75,False
27,73,32,21,2.0,,0.26430533735714284,True,1551.597481,1551.597481,False,3916639.25,3916639.25,False
27,73,32,22,2.0,0.293040958,0.293040958,False,1514.053176,1514.053176,False,3926922.5,3926922.5,False
27,73,32,23,2.0,0.290405453,0.290405453,False,1471.094359,1471.094359,False,3941963.25,3941963.25,False
27,73,32,24,2.0,0.287740254,0.287740254,False,1428.558027,1428.558027,False,3959393.75,3959393.75,False
27,73,32,27,2.0,,0.266540119325,True,1359.639925,1359.639925,False,3993365.25,3993365.25,False
27,73,32,28,2.0,,0.2705315834736842,True,1370.486061,1370.486061,False,3988643.0,3988643.0,False
27,73,32,29,2.0,0.286054019,0.286054019,False,1402.110652,1402.110652,False,3973256.0,3973256.0,False
27,73,32,31,2.0,0.293763408,0.293763408,False,1525.986538,1525.986538,False,3913743.0,3913743.0,False
27,73,32,32,2.0,0.29890027,0.29890027,False,1612.820384,1612.820384,False,3874213.75,3874213.75,False
27,73,32,33,2.0,0.304384519,0.304384519,False,1709.446437,1709.446437,False,3832417.25,3832417.25,False
27,73,32,34,2.0,0.309784535,0.309784535,False,1808.661712,1808.661712,False,3791711.5,3791711.5,False
27,73,32,35,2.0,0.314687031,0.314687031,False,1902.338923,1902.338923,False,3755160.75,3755160.75,False
27,73,32,36,2.0,0.318742215,0.318742215,False,1982.485686,1982.485686,False,,3964926.804347826,True
27,73,32,37,2.0,0.32,0.32,False,,1548.2566141084865,True,,3926960.4030612246,True
27,73,32,38,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3721070.25,3721070.25,False
27,73,32,39,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3724174.5,3724174.5,False
28,50,180,19,2.0,0.248393182,0.248393182,False,898.3376553,898.3376553,False,,4177583.535714286,True
28,50,180,20,2.0,0.251055249,0.251055249,False,,1004.4741587448633,True,4292561.0,4292561.0,False
28,50,180,21,2.0,0.25414121,0.25414121,False,965.1280036,965.1280036,False,4272253.5,4272253.5,False
28,50,180,23,2.0,0.261293844,0.261293844,False,1053.082099,1053.082099,False,,4121399.1764705884,True
28,50,180,24,2.0,0.2653375,0.2653375,False,1105.259703,1105.259703,False,4200365.0,4200365.0,False
28,50,180,25,2.0,0.269762471,0.269762471,False,1164.449472,1164.449472,False,4170008.75,4170008.75,False
28,50,180,26,2.0,0.274658759,0.274658759,False,1232.556242,1232.556242,False,4134359.0,4134359.0,False
28,50,180,27,2.0,0.280107502,0.280107502,False,1311.664662,1311.664662,False,4092511.5,4092511.5,False
28,50,180,28,2.0,0.286142159,0.286142159,False,1403.484204,1403.484204,False,4044315.75,4044315.75,False
28,50,180,29,2.0,0.292713974,0.292713974,False,1508.674457,1508.674457,False,3990587.25,3990587.25,False
28,50,180,30,2.0,0.299669909,0.299669909,False,1626.133682,1626.133682,False,,4150093.762195122,True
28,50,180,31,2.0,0.306749069,0.306749069,False,1752.386051,1752.386051,False,3874837.5,3874837.5,False
28,50,180,32,2.0,0.313600127,0.313600127,False,1881.269449,1881.269449,False,3819021.25,3819021.25,False
28,50,180,33,2.0,0.319818048,0.319818048,False,2004.160166,2004.160166,False,3769322.5,3769322.5,False
28,50,180,34,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3769798.75,3769798.75,False
28,50,180,35,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3772062.0,3772062.0,False
28,50,180,36,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3774502.0,3774502.0,False
28,50,180,37,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3776881.0,3776881.0,False
28,50,180,39,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3780390.5,3780390.5,False
29,67,62,19,3.0,0.153481034,0.153481034,False,203.6477853,203.6477853,False,6845425.5,6845425.5,False
29,67,62,20,3.0,0.152934662,0.152934662,False,201.4461001,201.4461001,False,6790733.0,6790733.0,False
